,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_SICI_IT_CALA_net_export,Net Export
2026-01-01 00:00:00+00:00,0.0,513.25,-513.25,-513.25
2026-01-01 01:00:00+00:00,0.0,775.25,-775.25,-775.25
2026-01-01 02:00:00+00:00,0.0,747.5,-747.5,-747.5
2026-01-01 03:00:00+00:00,0.0,728.75,-728.75,-728.75
2026-01-01 04:00:00+00:00,0.0,726.5,-726.5,-726.5
2026-01-01 05:00:00+00:00,0.0,748.75,-748.75,-748.75
2026-01-01 06:00:00+00:00,0.0,557.75,-557.75,-557.75
2026-01-01 07:00:00+00:00,0.0,604.75,-604.75,-604.75
2026-01-01 08:00:00+00:00,0.0,514.75,-514.75,-514.75
2026-01-01 09:00:00+00:00,0.0,456.25,-456.25,-456.25
2026-01-01 10:00:00+00:00,0.0,392.0,-392.0,-392.0
2026-01-01 11:00:00+00:00,0.0,363.5,-363.5,-363.5
2026-01-01 12:00:00+00:00,0.0,290.75,-290.75,-290.75
2026-01-01 13:00:00+00:00,0.0,230.5,-230.5,-230.5
2026-01-01 14:00:00+00:00,0.0,391.25,-391.25,-391.25
2026-01-01 15:00:00+00:00,0.0,324.25,-324.25,-324.25
2026-01-01 16:00:00+00:00,0.0,177.75,-177.75,-177.75
2026-01-01 17:00:00+00:00,0.0,189.25,-189.25,-189.25
2026-01-01 18:00:00+00:00,0.0,191.0,-191.0,-191.0
2026-01-01 19:00:00+00:00,0.0,149.75,-149.75,-149.75
2026-01-01 20:00:00+00:00,31.25,18.25,13.0,13.0
2026-01-01 21:00:00+00:00,35.5,296.75,-261.25,-261.25
2026-01-01 22:00:00+00:00,0.0,533.75,-533.75,-533.75
2026-01-01 23:00:00+00:00,0.0,458.25,-458.25,-458.25
2026-01-02 00:00:00+00:00,0.0,326.75,-326.75,-326.75
2026-01-02 01:00:00+00:00,0.0,266.25,-266.25,-266.25
2026-01-02 02:00:00+00:00,0.0,259.5,-259.5,-259.5
2026-01-02 03:00:00+00:00,0.0,212.25,-212.25,-212.25
2026-01-02 04:00:00+00:00,0.0,186.5,-186.5,-186.5
2026-01-02 05:00:00+00:00,132.5,120.25,12.25,12.25
2026-01-02 06:00:00+00:00,297.75,89.75,208.0,208.0
2026-01-02 07:00:00+00:00,374.25,0.0,374.25,374.25
2026-01-02 08:00:00+00:00,826.75,0.0,826.75,826.75
2026-01-02 09:00:00+00:00,658.0,0.0,658.0,658.0
2026-01-02 10:00:00+00:00,716.25,0.0,716.25,716.25
2026-01-02 11:00:00+00:00,881.75,0.0,881.75,881.75
2026-01-02 12:00:00+00:00,964.25,0.0,964.25,964.25
2026-01-02 13:00:00+00:00,852.0,0.0,852.0,852.0
2026-01-02 14:00:00+00:00,644.0,0.0,644.0,644.0
2026-01-02 15:00:00+00:00,381.5,0.0,381.5,381.5
2026-01-02 16:00:00+00:00,327.25,0.0,327.25,327.25
2026-01-02 17:00:00+00:00,184.25,0.0,184.25,184.25
2026-01-02 18:00:00+00:00,59.75,0.0,59.75,59.75
2026-01-02 19:00:00+00:00,36.75,326.0,-289.25,-289.25
2026-01-02 20:00:00+00:00,124.5,240.5,-116.0,-116.0
2026-01-02 21:00:00+00:00,0.0,326.25,-326.25,-326.25
2026-01-02 22:00:00+00:00,0.25,84.0,-83.75,-83.75
2026-01-02 23:00:00+00:00,72.25,0.0,72.25,72.25
2026-01-03 00:00:00+00:00,143.5,0.0,143.5,143.5
2026-01-03 01:00:00+00:00,166.75,0.0,166.75,166.75
2026-01-03 02:00:00+00:00,211.0,0.0,211.0,211.0
2026-01-03 03:00:00+00:00,168.25,0.0,168.25,168.25
2026-01-03 04:00:00+00:00,77.75,0.0,77.75,77.75
2026-01-03 05:00:00+00:00,53.75,37.25,16.5,16.5
2026-01-03 06:00:00+00:00,260.5,81.25,179.25,179.25
2026-01-03 07:00:00+00:00,588.25,0.0,588.25,588.25
2026-01-03 08:00:00+00:00,464.0,0.0,464.0,464.0
2026-01-03 09:00:00+00:00,317.25,0.0,317.25,317.25
2026-01-03 10:00:00+00:00,403.25,0.0,403.25,403.25
2026-01-03 11:00:00+00:00,476.75,0.0,476.75,476.75
2026-01-03 12:00:00+00:00,433.5,0.0,433.5,433.5
2026-01-03 13:00:00+00:00,282.25,0.0,282.25,282.25
2026-01-03 14:00:00+00:00,14.5,36.5,-22.0,-22.0
2026-01-03 15:00:00+00:00,172.25,153.5,18.75,18.75
2026-01-03 16:00:00+00:00,174.75,0.0,174.75,174.75
2026-01-03 17:00:00+00:00,112.5,0.0,112.5,112.5
2026-01-03 18:00:00+00:00,93.0,0.0,93.0,93.0
2026-01-03 19:00:00+00:00,181.5,0.0,181.5,181.5
2026-01-03 20:00:00+00:00,239.0,130.75,108.25,108.25
2026-01-03 21:00:00+00:00,169.25,44.25,125.0,125.0
2026-01-03 22:00:00+00:00,122.75,0.0,122.75,122.75
2026-01-03 23:00:00+00:00,211.75,0.0,211.75,211.75
2026-01-04 00:00:00+00:00,370.0,0.0,370.0,370.0
2026-01-04 01:00:00+00:00,481.5,0.0,481.5,481.5
2026-01-04 02:00:00+00:00,535.0,0.0,535.0,535.0
2026-01-04 03:00:00+00:00,562.0,0.0,562.0,562.0
2026-01-04 04:00:00+00:00,522.75,0.0,522.75,522.75
2026-01-04 05:00:00+00:00,452.25,0.0,452.25,452.25
2026-01-04 06:00:00+00:00,355.5,0.0,355.5,355.5
2026-01-04 07:00:00+00:00,398.0,0.0,398.0,398.0
2026-01-04 08:00:00+00:00,341.5,0.0,341.5,341.5
2026-01-04 09:00:00+00:00,377.75,0.0,377.75,377.75
2026-01-04 10:00:00+00:00,404.25,0.0,404.25,404.25
2026-01-04 11:00:00+00:00,395.5,0.0,395.5,395.5
2026-01-04 12:00:00+00:00,364.25,0.0,364.25,364.25
2026-01-04 13:00:00+00:00,296.25,0.0,296.25,296.25
2026-01-04 14:00:00+00:00,303.25,0.0,303.25,303.25
2026-01-04 15:00:00+00:00,247.75,79.25,168.5,168.5
2026-01-04 16:00:00+00:00,274.75,0.0,274.75,274.75
2026-01-04 17:00:00+00:00,288.0,0.0,288.0,288.0
2026-01-04 18:00:00+00:00,240.75,0.0,240.75,240.75
2026-01-04 19:00:00+00:00,261.5,0.0,261.5,261.5
2026-01-04 20:00:00+00:00,258.0,42.0,216.0,216.0
2026-01-04 21:00:00+00:00,242.75,34.25,208.5,208.5
2026-01-04 22:00:00+00:00,81.5,5.25,76.25,76.25
2026-01-04 23:00:00+00:00,119.0,0.0,119.0,119.0
2026-01-05 00:00:00+00:00,201.25,0.0,201.25,201.25
2026-01-05 01:00:00+00:00,214.5,0.0,214.5,214.5
2026-01-05 02:00:00+00:00,165.0,0.0,165.0,165.0
2026-01-05 03:00:00+00:00,54.0,0.0,54.0,54.0
2026-01-05 04:00:00+00:00,0.0,55.25,-55.25,-55.25
2026-01-05 05:00:00+00:00,126.0,154.25,-28.25,-28.25
2026-01-05 06:00:00+00:00,149.75,191.75,-42.0,-42.0
2026-01-05 07:00:00+00:00,331.0,0.0,331.0,331.0
2026-01-05 08:00:00+00:00,492.25,0.0,492.25,492.25
2026-01-05 09:00:00+00:00,625.5,0.0,625.5,625.5
2026-01-05 10:00:00+00:00,775.25,0.0,775.25,775.25
2026-01-05 11:00:00+00:00,377.5,4.5,373.0,373.0
2026-01-05 12:00:00+00:00,0.0,82.25,-82.25,-82.25
2026-01-05 13:00:00+00:00,104.0,166.0,-62.0,-62.0
2026-01-05 14:00:00+00:00,70.25,97.0,-26.75,-26.75
2026-01-05 15:00:00+00:00,0.0,312.5,-312.5,-312.5
2026-01-05 16:00:00+00:00,0.0,617.25,-617.25,-617.25
2026-01-05 17:00:00+00:00,0.0,709.5,-709.5,-709.5
2026-01-05 18:00:00+00:00,0.0,747.0,-747.0,-747.0
2026-01-05 19:00:00+00:00,0.0,627.5,-627.5,-627.5
2026-01-05 20:00:00+00:00,0.0,558.25,-558.25,-558.25
2026-01-05 21:00:00+00:00,0.0,322.5,-322.5,-322.5
2026-01-05 22:00:00+00:00,0.0,662.5,-662.5,-662.5
2026-01-05 23:00:00+00:00,16.0,201.0,-185.0,-185.0
2026-01-06 00:00:00+00:00,0.0,80.75,-80.75,-80.75
2026-01-06 01:00:00+00:00,59.25,0.0,59.25,59.25
2026-01-06 02:00:00+00:00,197.75,0.0,197.75,197.75
2026-01-06 03:00:00+00:00,232.25,0.0,232.25,232.25
2026-01-06 04:00:00+00:00,271.75,0.0,271.75,271.75
2026-01-06 05:00:00+00:00,748.75,0.0,748.75,748.75
2026-01-06 06:00:00+00:00,629.5,0.0,629.5,629.5
2026-01-06 07:00:00+00:00,675.75,0.0,675.75,675.75
2026-01-06 08:00:00+00:00,1031.0,0.0,1031.0,1031.0
2026-01-06 09:00:00+00:00,1155.0,0.0,1155.0,1155.0
2026-01-06 10:00:00+00:00,1098.25,0.0,1098.25,1098.25
2026-01-06 11:00:00+00:00,743.25,0.0,743.25,743.25
2026-01-06 12:00:00+00:00,334.5,0.0,334.5,334.5
2026-01-06 13:00:00+00:00,210.5,0.0,210.5,210.5
2026-01-06 14:00:00+00:00,327.75,0.0,327.75,327.75
2026-01-06 15:00:00+00:00,245.25,0.0,245.25,245.25
2026-01-06 16:00:00+00:00,0.0,159.0,-159.0,-159.0
2026-01-06 17:00:00+00:00,0.0,293.75,-293.75,-293.75
2026-01-06 18:00:00+00:00,0.0,430.75,-430.75,-430.75
2026-01-06 19:00:00+00:00,0.0,715.25,-715.25,-715.25
2026-01-06 20:00:00+00:00,0.0,981.75,-981.75,-981.75
2026-01-06 21:00:00+00:00,0.0,1126.5,-1126.5,-1126.5
2026-01-06 22:00:00+00:00,0.0,919.5,-919.5,-919.5
2026-01-06 23:00:00+00:00,0.0,867.0,-867.0,-867.0
2026-01-07 00:00:00+00:00,0.0,750.0,-750.0,-750.0
2026-01-07 01:00:00+00:00,0.0,680.25,-680.25,-680.25
2026-01-07 02:00:00+00:00,0.0,606.75,-606.75,-606.75
2026-01-07 03:00:00+00:00,0.0,607.0,-607.0,-607.0
2026-01-07 04:00:00+00:00,0.0,625.75,-625.75,-625.75
2026-01-07 05:00:00+00:00,0.25,499.25,-499.0,-499.0
2026-01-07 06:00:00+00:00,0.0,403.0,-403.0,-403.0
2026-01-07 07:00:00+00:00,0.0,222.75,-222.75,-222.75
2026-01-07 08:00:00+00:00,0.0,123.0,-123.0,-123.0
2026-01-07 09:00:00+00:00,40.5,17.5,23.0,23.0
2026-01-07 10:00:00+00:00,0.0,131.75,-131.75,-131.75
2026-01-07 11:00:00+00:00,116.5,0.0,116.5,116.5
2026-01-07 12:00:00+00:00,181.25,0.0,181.25,181.25
2026-01-07 13:00:00+00:00,115.0,0.0,115.0,115.0
2026-01-07 14:00:00+00:00,69.0,0.0,69.0,69.0
2026-01-07 15:00:00+00:00,555.25,0.0,555.25,555.25
2026-01-07 16:00:00+00:00,414.25,0.0,414.25,414.25
2026-01-07 17:00:00+00:00,315.0,0.0,315.0,315.0
2026-01-07 18:00:00+00:00,246.75,0.0,246.75,246.75
2026-01-07 19:00:00+00:00,214.0,117.5,96.5,96.5
2026-01-07 20:00:00+00:00,159.0,127.0,32.0,32.0
2026-01-07 21:00:00+00:00,11.25,61.75,-50.5,-50.5
2026-01-07 22:00:00+00:00,175.75,0.0,175.75,175.75
2026-01-07 23:00:00+00:00,409.5,0.0,409.5,409.5
2026-01-08 00:00:00+00:00,564.75,0.0,564.75,564.75
2026-01-08 01:00:00+00:00,639.5,0.0,639.5,639.5
2026-01-08 02:00:00+00:00,655.0,0.0,655.0,655.0
2026-01-08 03:00:00+00:00,596.0,0.0,596.0,596.0
2026-01-08 04:00:00+00:00,520.25,0.0,520.25,520.25
2026-01-08 05:00:00+00:00,664.25,0.0,664.25,664.25
2026-01-08 06:00:00+00:00,723.25,0.0,723.25,723.25
2026-01-08 07:00:00+00:00,504.5,0.0,504.5,504.5
2026-01-08 08:00:00+00:00,551.75,0.0,551.75,551.75
2026-01-08 09:00:00+00:00,636.0,0.0,636.0,636.0
2026-01-08 10:00:00+00:00,628.25,0.0,628.25,628.25
2026-01-08 11:00:00+00:00,623.5,0.0,623.5,623.5
2026-01-08 12:00:00+00:00,703.0,0.0,703.0,703.0
2026-01-08 13:00:00+00:00,778.5,0.0,778.5,778.5
2026-01-08 14:00:00+00:00,518.75,0.0,518.75,518.75
2026-01-08 15:00:00+00:00,745.75,0.0,745.75,745.75
2026-01-08 16:00:00+00:00,373.0,0.0,373.0,373.0
2026-01-08 17:00:00+00:00,223.0,0.0,223.0,223.0
2026-01-08 18:00:00+00:00,100.5,0.0,100.5,100.5
2026-01-08 19:00:00+00:00,64.5,176.5,-112.0,-112.0
2026-01-08 20:00:00+00:00,168.75,113.25,55.5,55.5
2026-01-08 21:00:00+00:00,0.0,120.5,-120.5,-120.5
2026-01-08 22:00:00+00:00,86.0,4.0,82.0,82.0
2026-01-08 23:00:00+00:00,403.5,0.0,403.5,403.5
2026-01-09 00:00:00+00:00,516.5,0.0,516.5,516.5
2026-01-09 01:00:00+00:00,544.0,0.0,544.0,544.0
2026-01-09 02:00:00+00:00,520.0,0.0,520.0,520.0
2026-01-09 03:00:00+00:00,450.25,0.0,450.25,450.25
2026-01-09 04:00:00+00:00,330.0,0.0,330.0,330.0
2026-01-09 05:00:00+00:00,503.0,0.0,503.0,503.0
2026-01-09 06:00:00+00:00,520.75,0.0,520.75,520.75
2026-01-09 07:00:00+00:00,492.25,0.0,492.25,492.25
2026-01-09 08:00:00+00:00,385.5,0.0,385.5,385.5
2026-01-09 09:00:00+00:00,461.0,0.0,461.0,461.0
2026-01-09 10:00:00+00:00,582.5,0.0,582.5,582.5
2026-01-09 11:00:00+00:00,610.0,0.0,610.0,610.0
2026-01-09 12:00:00+00:00,639.25,0.0,639.25,639.25
2026-01-09 13:00:00+00:00,521.5,0.0,521.5,521.5
2026-01-09 14:00:00+00:00,509.5,0.0,509.5,509.5
2026-01-09 15:00:00+00:00,616.0,0.0,616.0,616.0
2026-01-09 16:00:00+00:00,270.0,0.0,270.0,270.0
2026-01-09 17:00:00+00:00,0.0,284.25,-284.25,-284.25
2026-01-09 18:00:00+00:00,0.0,544.0,-544.0,-544.0
2026-01-09 19:00:00+00:00,0.0,446.5,-446.5,-446.5
2026-01-09 20:00:00+00:00,0.0,278.5,-278.5,-278.5
2026-01-09 21:00:00+00:00,0.0,178.0,-178.0,-178.0
2026-01-09 22:00:00+00:00,63.75,10.25,53.5,53.5
2026-01-09 23:00:00+00:00,317.5,0.0,317.5,317.5
2026-01-10 00:00:00+00:00,511.5,0.0,511.5,511.5
2026-01-10 01:00:00+00:00,620.0,0.0,620.0,620.0
2026-01-10 02:00:00+00:00,710.0,0.0,710.0,710.0
2026-01-10 03:00:00+00:00,734.75,0.0,734.75,734.75
2026-01-10 04:00:00+00:00,646.5,0.0,646.5,646.5
2026-01-10 05:00:00+00:00,497.5,0.0,497.5,497.5
2026-01-10 06:00:00+00:00,494.5,0.0,494.5,494.5
2026-01-10 07:00:00+00:00,326.0,0.0,326.0,326.0
2026-01-10 08:00:00+00:00,653.25,0.0,653.25,653.25
2026-01-10 09:00:00+00:00,893.0,0.0,893.0,893.0
2026-01-10 10:00:00+00:00,961.5,0.0,961.5,961.5
2026-01-10 11:00:00+00:00,1000.25,0.0,1000.25,1000.25
2026-01-10 12:00:00+00:00,1061.5,0.0,1061.5,1061.5
2026-01-10 13:00:00+00:00,867.5,0.0,867.5,867.5
2026-01-10 14:00:00+00:00,456.0,0.0,456.0,456.0
2026-01-10 15:00:00+00:00,49.25,34.5,14.75,14.75
2026-01-10 16:00:00+00:00,580.25,0.0,580.25,580.25
2026-01-10 17:00:00+00:00,517.5,0.0,517.5,517.5
2026-01-10 18:00:00+00:00,499.75,0.0,499.75,499.75
2026-01-10 19:00:00+00:00,244.0,129.5,114.5,114.5
2026-01-10 20:00:00+00:00,0.0,62.75,-62.75,-62.75
2026-01-10 21:00:00+00:00,103.25,0.0,103.25,103.25
2026-01-10 22:00:00+00:00,285.5,0.0,285.5,285.5
2026-01-10 23:00:00+00:00,397.0,0.0,397.0,397.0
2026-01-11 00:00:00+00:00,483.75,0.0,483.75,483.75
2026-01-11 01:00:00+00:00,545.25,0.0,545.25,545.25
2026-01-11 02:00:00+00:00,567.25,0.0,567.25,567.25
2026-01-11 03:00:00+00:00,552.75,0.0,552.75,552.75
2026-01-11 04:00:00+00:00,519.5,0.0,519.5,519.5
2026-01-11 05:00:00+00:00,329.25,0.0,329.25,329.25
2026-01-11 06:00:00+00:00,188.25,0.0,188.25,188.25
2026-01-11 07:00:00+00:00,200.5,0.0,200.5,200.5
2026-01-11 08:00:00+00:00,324.25,0.0,324.25,324.25
2026-01-11 09:00:00+00:00,340.5,0.0,340.5,340.5
2026-01-11 10:00:00+00:00,331.5,0.0,331.5,331.5
2026-01-11 11:00:00+00:00,271.0,0.0,271.0,271.0
2026-01-11 12:00:00+00:00,141.5,0.0,141.5,141.5
2026-01-11 13:00:00+00:00,125.25,0.0,125.25,125.25
2026-01-11 14:00:00+00:00,89.25,16.75,72.5,72.5
2026-01-11 15:00:00+00:00,44.75,289.5,-244.75,-244.75
2026-01-11 16:00:00+00:00,0.0,808.25,-808.25,-808.25
2026-01-11 17:00:00+00:00,0.0,1006.5,-1006.5,-1006.5
2026-01-11 18:00:00+00:00,0.0,828.0,-828.0,-828.0
2026-01-11 19:00:00+00:00,0.0,1076.75,-1076.75,-1076.75
2026-01-11 20:00:00+00:00,0.0,859.25,-859.25,-859.25
2026-01-11 21:00:00+00:00,0.0,791.25,-791.25,-791.25
2026-01-11 22:00:00+00:00,0.0,564.25,-564.25,-564.25
2026-01-11 23:00:00+00:00,0.0,531.0,-531.0,-531.0
2026-01-12 00:00:00+00:00,0.0,347.5,-347.5,-347.5
2026-01-12 01:00:00+00:00,0.0,300.25,-300.25,-300.25
2026-01-12 02:00:00+00:00,0.0,292.75,-292.75,-292.75
2026-01-12 03:00:00+00:00,0.0,368.75,-368.75,-368.75
2026-01-12 04:00:00+00:00,0.0,432.25,-432.25,-432.25
2026-01-12 05:00:00+00:00,0.0,420.5,-420.5,-420.5
2026-01-12 06:00:00+00:00,0.0,547.25,-547.25,-547.25
2026-01-12 07:00:00+00:00,0.0,203.0,-203.0,-203.0
2026-01-12 08:00:00+00:00,120.25,0.0,120.25,120.25
2026-01-12 09:00:00+00:00,253.25,0.0,253.25,253.25
2026-01-12 10:00:00+00:00,0.0,199.0,-199.0,-199.0
2026-01-12 11:00:00+00:00,0.0,445.25,-445.25,-445.25
2026-01-12 12:00:00+00:00,0.0,519.75,-519.75,-519.75
2026-01-12 13:00:00+00:00,0.0,418.5,-418.5,-418.5
2026-01-12 14:00:00+00:00,0.0,471.75,-471.75,-471.75
2026-01-12 15:00:00+00:00,0.0,960.0,-960.0,-960.0
2026-01-12 16:00:00+00:00,0.0,1262.75,-1262.75,-1262.75
2026-01-12 17:00:00+00:00,0.0,1406.25,-1406.25,-1406.25
2026-01-12 18:00:00+00:00,0.0,1513.25,-1513.25,-1513.25
2026-01-12 19:00:00+00:00,0.0,1395.75,-1395.75,-1395.75
2026-01-12 20:00:00+00:00,0.0,1253.25,-1253.25,-1253.25
2026-01-12 21:00:00+00:00,0.0,1456.75,-1456.75,-1456.75
2026-01-12 22:00:00+00:00,0.0,1211.25,-1211.25,-1211.25
2026-01-12 23:00:00+00:00,0.0,1177.25,-1177.25,-1177.25
2026-01-13 00:00:00+00:00,0.0,995.0,-995.0,-995.0
2026-01-13 01:00:00+00:00,0.0,895.75,-895.75,-895.75
2026-01-13 02:00:00+00:00,0.0,814.5,-814.5,-814.5
2026-01-13 03:00:00+00:00,0.0,733.5,-733.5,-733.5
2026-01-13 04:00:00+00:00,0.0,748.75,-748.75,-748.75
2026-01-13 05:00:00+00:00,0.0,612.5,-612.5,-612.5
2026-01-13 06:00:00+00:00,0.0,555.25,-555.25,-555.25
2026-01-13 07:00:00+00:00,0.0,264.25,-264.25,-264.25
2026-01-13 08:00:00+00:00,0.0,813.0,-813.0,-813.0
2026-01-13 09:00:00+00:00,0.0,306.5,-306.5,-306.5
2026-01-13 10:00:00+00:00,0.0,384.75,-384.75,-384.75
2026-01-13 11:00:00+00:00,0.0,292.5,-292.5,-292.5
2026-01-13 12:00:00+00:00,0.0,222.75,-222.75,-222.75
2026-01-13 13:00:00+00:00,129.25,29.25,100.0,100.0
2026-01-13 14:00:00+00:00,83.25,23.75,59.5,59.5
2026-01-13 15:00:00+00:00,0.0,371.5,-371.5,-371.5
2026-01-13 16:00:00+00:00,0.0,733.25,-733.25,-733.25
2026-01-13 17:00:00+00:00,0.0,812.25,-812.25,-812.25
2026-01-13 18:00:00+00:00,0.0,767.0,-767.0,-767.0
2026-01-13 19:00:00+00:00,0.0,784.5,-784.5,-784.5
2026-01-13 20:00:00+00:00,0.0,580.0,-580.0,-580.0
2026-01-13 21:00:00+00:00,0.0,883.25,-883.25,-883.25
2026-01-13 22:00:00+00:00,0.0,640.75,-640.75,-640.75
